"ID_DISCENTE","ANO_INGRESSO","SEMESTRE_INGRESSO","TIPO_INGRESSO","CAMPUS","COD_CURSO","CURSO","NATURALIDADE","UF_NATURALIDADE","PAIS_NATURALIDADE","BAIRRO_ENDERECO","CIDADE_ENDERECO","UF_ENDERECO","SEXO","ANO_NASC","COTA","TIPO_COTA","ESCOLARIDADE_PAI","ESCOLARIDADE_MAE","DEFICIENCIA"
354254,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SANTO AMARO,RECIFE,PE,M,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
358281,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SANTO AMARO,RECIFE,PE,M,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
355551,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,M,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
353554,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354446,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,"2004",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
353512,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ROSARINHO,RECIFE,PE,M,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
358989,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2004",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
355074,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
357625,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2004",N,A0,,SUPERIOR INCOMPLETO,N
353601,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2004",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
356762,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CASA FORTE,RECIFE,PE,M,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
353606,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,M,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
356661,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,"2004",S,L2,,ENSINO SUPERIOR,N
356342,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,"2004",S,L6,ENSINO MEDIO,ENSINO MEDIO,N
355515,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IPSEP,RECIFE,PE,M,"2004",S,L14,ENSINO SUPERIOR,ENSINO MEDIO,S
356112,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2004",S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
355748,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CORREGO DO JENIPAPO,RECIFE,PE,M,"2004",S,L1,,ENSINO MEDIO,N
357216,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COHAB,RECIFE,PE,M,"2004",S,L2,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
356991,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,NOVA DESCOBERTA,RECIFE,PE,M,"2004",S,L5,ENSINO MEDIO,ENSINO MEDIO,N
359128,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IBURA,RECIFE,PE,M,"2004",S,L1,ENSINO MEDIO,ENSINO MEDIO,N
353578,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ALTO JOSE DO PINHO,RECIFE,PE,M,"2004",S,L6,ENSINO FUNDAMENTAL INCOMPLETO,SUPERIOR INCOMPLETO,N
356118,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ENGENHO DO MEIO,RECIFE,PE,M,"2004",S,L2,ENSINO MEDIO,ENSINO MEDIO,N
355784,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JIQUIA,RECIFE,PE,M,"2004",S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
355122,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,SUPERIOR INCOMPLETO,N
358163,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ALTO DO MANDU,RECIFE,PE,M,"2005",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
356287,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MURIBARA,SAO LOURENÇO DA MATA,PE,F,"2003",S,L1,ENSINO SUPERIOR,ENSINO MEDIO,N
353727,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CENTRO,SAO LOURENÇO DA MATA,PE,F,"2004",S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
356555,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,NOVA TIUMA,SAO LOURENÇO DA MATA,PE,F,"2005",S,L1,ENSINO MEDIO,ENSINO MEDIO,N
357016,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CAPIBARIBE,SAO LOURENÇO DA MATA,PE,F,"2005",S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
355221,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CHA DA TABUA,SAO LOURENÇO DA MATA,PE,M,"2002",N,A0,,ENSINO MEDIO,N
355345,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,LAGOA DA VACA,SURUBIM,PE,M,"2004",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
356132,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CENTRO,TIMBAUBA,PE,M,"2004",N,A0,,ENSINO SUPERIOR,N
359177,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,LIVRAMENTO,VITORIA DE SANTO ANTAO,PE,M,"2002",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
357647,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RIO CLARO,SP,BRA,PAU AMARELO,PAULISTA,PE,F,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354442,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RIO CLARO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
356159,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RIO DE JANEIRO,RJ,BRA,BOA VIAGEM,RECIFE,PE,F,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
355010,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RIO DE JANEIRO,RJ,BRA,BOA VIAGEM,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,S
355305,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SALVADOR,BA,BRA,CENTRO,PETROLINA,PE,M,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
356125,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SALVADOR,BA,BRA,BOA VIAGEM,RECIFE,PE,M,"2003",S,L6,,ENSINO SUPERIOR,N
357101,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SALVADOR,BA,BRA,AREIAS,RECIFE,PE,M,"2004",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
356694,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SAO CAETANO DO SUL,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2001",S,L6,ENSINO MEDIO,ENSINO MEDIO,N
355279,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SAO JOSE DO EGITO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2003",S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
357266,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SAO LOURENCO DA MATA,PE,BRA,SANTA MONICA,CAMARAGIBE,PE,F,"2004",S,L1,ENSINO MEDIO,ENSINO MEDIO,N
353913,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SAO LOURENCO DA MATA,PE,BRA,PIXETE,SAO LOURENÇO DA MATA,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
355378,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SAO LOURENCO DA MATA,PE,BRA,CENTRO,SAO LOURENÇO DA MATA,PE,M,"2004",S,L6,ENSINO MEDIO,ENSINO MEDIO,N
357044,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SAO LOURENÇO DA MATA,PE,BRA,CENTRO,SAO LOURENÇO DA MATA,PE,M,"2005",S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
355911,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SÃO PAULO,SP,BRA,CENTRO,BREJO DA MADRE DE DEUS,PE,F,"2003",N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
358676,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SÃO PAULO,SP,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,F,"1991",N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
359123,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SÃO PAULO,SP,BRA,CASA CAIADA,OLINDA,PE,F,"2001",N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
353673,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SÃO PAULO,SP,BRA,BOA VIAGEM,RECIFE,PE,F,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
353641,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SÃO PAULO,SP,BRA,SITIO DOS PINTOS,RECIFE,PE,F,"2004",S,L1,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
358731,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SÃO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2002",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354957,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SÃO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2002",N,A0,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
356286,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SÃO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
356167,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SÃO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2003",S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
353643,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SÃO PAULO,SP,BRA,CAMPO GRANDE,RECIFE,PE,M,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
309187,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SURUBIM,PE,BRA,VARZEA,RECIFE,PE,F,"1999",N,A0,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
354365,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SURUBIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
356840,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SURUBIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2004",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
348305,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,SURUBIM,PE,BRA,SÃO SEBASTIÃO,SURUBIM,PE,M,"2003",N,A0,,SUPERIOR INCOMPLETO,N
354161,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,TAGUATINGA,DF,BRA,IMBIRIBEIRA,RECIFE,PE,M,"2004",N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
354807,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,TERESINA,PI,BRA,JARDIM SAO PAULO,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
356940,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,TIMBAUBA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2004",S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
357289,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,VERTENTE DO LERIO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2004",S,L2,,ENSINO FUNDAMENTAL INCOMPLETO,N
355404,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,VICENCIA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2004",S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
354733,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,VITORIA,ES,BRA,ESPINHEIRO,RECIFE,PE,F,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
357056,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,VITORIA DE SANTO ANTAO,PE,BRA,CENTRO,GLORIA DO GOITA,PE,M,"2000",S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ANALFABETO,N
355797,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,VITORIA DE SANTO ANTAO,PE,BRA,CENTRO,GLORIA DO GOITA,PE,M,"2004",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
354785,2022,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,VITORIA DE SANTO ANTAO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2003",S,L5,ENSINO MEDIO,ENSINO MEDIO,N
357761,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,VITORIA DE SANTO ANTAO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2004",N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
358094,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,VITORIA DE SANTO ANTAO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2004",S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354567,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,VITORIA DE SANTO ANTAO,PE,BRA,LIVRAMENTO,VITORIA DE SANTO ANTAO,PE,F,"2002",N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
356891,2022,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,VITORIA DE SANTO ANTAO,PE,BRA,BELA VISTA,VITORIA DE SANTO ANTAO,PE,M,"2003",N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
305203,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,BARREIROS,PE,BRA,GRANJA ITAPERIBU,BARREIROS,PE,F,"1996",S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
358028,2022,2,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,CABO DE SANTO AGOSTINHO,PE,BRA,COHAB,CABO DE SANTO AGOSTINHO,PE,F,"2004",N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
351692,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,CAMARAGIBE,PE,BRA,ALDEIA,CAMARAGIBE,PE,F,"1999",S,L1,,ENSINO FUNDAMENTAL INCOMPLETO,N
357848,2022,2,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,CAMARAGIBE,PE,BRA,VILA DA FABRICA,CAMARAGIBE,PE,F,"2001",S,L1,ENSINO SUPERIOR,ENSINO SUPERIOR,N
355899,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,CAMARAGIBE,PE,BRA,CENTRO,CAMARAGIBE,PE,M,"2004",S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
359818,2022,2,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,CARPINA,PE,BRA,BAIRRO NOVO,CARPINA,PE,M,"2003",N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
354829,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,CARPINA,PE,BRA,SANTO ANTONIO,CARPINA,PE,M,"2003",S,L2,ENSINO SUPERIOR,ENSINO MEDIO,N
233586,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,CATENDE,PE,BRA,CENTRO,CATENDE,PE,M,"1993",N,A0,,,N
358066,2022,2,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,COELHO NETO,MA,BRA,CENTRO,TIMBAUBA,PE,F,"2003",S,L1,ENSINO SUPERIOR,ENSINO MEDIO,N
357996,2022,2,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,DANBURY ,CT,USA,ROSARINHO,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
356857,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,GOIANA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"1981",S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
340871,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,GUARULHOS,SP,BRA,CENTRO,NAZARE DA MATA,PE,M,"2000",N,A0,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,N
265037,2022,2,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,IBIAPINA,CE,BRA,JORDAO,RECIFE,PE,M,"1984",N,A0,,,N
222477,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,JABOATÃO DOS GUARARAPES,PE,BRA,CURADO IV,JABOATÃO DOS GUARARAPES,PE,F,"1987",S,L6,,,N
360377,2022,2,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,JABOATÃO DOS GUARARAPES,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,F,"1995",S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,N
354972,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,JABOATÃO DOS GUARARAPES,PE,BRA,VISTA ALEGRE,JABOATÃO DOS GUARARAPES,PE,F,"2000",S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
356328,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,JABOATÃO DOS GUARARAPES,PE,BRA,PRAZERES,JABOATÃO DOS GUARARAPES,PE,F,"2002",S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
356605,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,JABOATÃO DOS GUARARAPES,PE,BRA,GUARARAPES,JABOATÃO DOS GUARARAPES,PE,F,"2003",N,A0,,ENSINO MEDIO,N
358548,2022,2,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,JABOATÃO DOS GUARARAPES,PE,BRA,SANTO ALEIXO,JABOATÃO DOS GUARARAPES,PE,F,"2003",S,L2,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
356995,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,JABOATÃO DOS GUARARAPES,PE,BRA,PRAZERES,JABOATÃO DOS GUARARAPES,PE,F,"2003",S,L6,ENSINO MEDIO,ENSINO MEDIO,N
355047,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,JABOATÃO DOS GUARARAPES,PE,BRA,MURIBECA,JABOATÃO DOS GUARARAPES,PE,F,"2004",S,L1,,ENSINO FUNDAMENTAL INCOMPLETO,N
357329,2022,2,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,JABOATÃO DOS GUARARAPES,PE,BRA,CAJUEIRO SECO,JABOATÃO DOS GUARARAPES,PE,M,"2001",S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL INCOMPLETO,N
354081,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,JABOATÃO DOS GUARARAPES,PE,BRA,CAVALEIRO,JABOATÃO DOS GUARARAPES,PE,M,"2003",S,L6,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,N
355262,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,JABOATÃO DOS GUARARAPES,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,M,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
355783,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,JABOATÃO DOS GUARARAPES,PE,BRA,BULHOES,JABOATÃO DOS GUARARAPES,PE,M,"2004",S,L6,ENSINO MEDIO,ENSINO MEDIO,N
358378,2022,2,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,JABOATÃO DOS GUARARAPES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2004",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
358452,2022,2,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,JOÃO PESSOA,PB,BRA,TAMBAU,JOÃO PESSOA,PB,M,"2004",N,A0,,ENSINO SUPERIOR,N
356407,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,F,"2003",S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
354434,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,F,"2004",S,L2,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
277319,2022,2,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,LIMOEIRO,PE,BRA,JANGA,PAULISTA,PE,M,"1985",N,A0,,,N
356463,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,LIMOEIRO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2003",S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
339622,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,LIVRAMENTO DO BRUMADO,BA,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2000",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
356431,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,LONDRINA,PR,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,F,"2004",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
354283,2022,1,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,MARABA,PA,BRA,PINA,RECIFE,PE,F,"2004",N,A0,,ENSINO SUPERIOR,N
357475,2022,2,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,MORENO,PE,BRA,JANGA,PAULISTA,PE,M,"2003",S,L6,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
358557,2022,2,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,NITEROI,RJ,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,F,"2001",N,A0,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
360102,2022,2,SISU,REITOR JOAQUIM AMAZONAS,18,ADMINISTRAÇÃO,OLINDA,PE,BRA,RIO DOCE,OLINDA,PE,F,"2002",N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
